  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
15,     P-217,   2017/01/25 12:04:56,           1-29,14,-20.655,-161.432,18014,0,1,                                        ,                                        ,                 H2O,1485371399,0.209,0.367,44.435,-0.001,0,1.064,79.989,35.495,0.968,58.807,0.863,-0.912,0,0,0,44.812,1,29,2, DGK Test1,0
16,     P-217,   2017/01/25 12:13:52,           1-29,15,-20.643,-161.387,17913,0,1,                                        ,                                        ,                 H2O,1485371936,0.197,0.4,45.361,-0.001,0,1.08,79.387,35.389,0.971,58.547,0.864,-0.826,0,0,0,44.625,1,29,2, DGK Test1,0
17,     P-217,   2017/01/25 12:22:48,           1-29,16,-20.624,-161.262,17895,0,1,                                        ,                                        ,                 H2O,1485372471,0.192,0.357,44.811,-0.001,0,1.066,79.219,35.592,0.965,58.261,0.864,-0.923,0,0,0,44.5,1,29,2, DGK Test1,0
18,     P-217,   2017/01/25 12:31:44,           1-29,17,-20.639,-161.424,17924,0,1,                                        ,                                        ,                 H2O,1485373008,0.196,0.385,44.975,-0.001,0,1.079,79.45,35.535,0.958,58.354,0.862,-0.872,0,0,0,44.5,1,29,2, DGK Test1,0
19,     P-217,   2017/01/25 12:40:41,           1-29,18,-20.662,-161.365,17867,0,1,                                        ,                                        ,                 H2O,1485373544,0.191,0.367,44.735,-0.001,-0.001,1.067,79.095,35.138,0.981,59.196,0.862,-0.8,0,0,0,44.562,1,29,2, DGK Test1,0
20,     P-217,   2017/01/25 12:49:36,           1-29,19,-20.646,-161.324,17846,0,1,                                        ,                                        ,                 H2O,1485374080,0.197,0.377,45.502,-0.001,0,1.091,78.937,35.458,0.937,58.241,0.863,-0.851,0,0,0,44.562,1,29,2, DGK Test1,0
21,     P-217,   2017/01/25 12:58:32,           1-29,20,-20.663,-161.311,17990,0,1,                                        ,                                        ,                 H2O,1485374616,0.184,0.335,46.226,-0.001,0,1.105,79.718,35.531,0.974,59.306,0.865,-0.765,0,0,0,44.625,1,29,2, DGK Test1,0
22,     P-218,   2017/01/25 13:08:06,           1-30,1,-0.253,-10.637,17903,-1,1,                                        ,                                        ,                 H2O,1485375191,0.181,0.471,46.775,-0.001,-0.005,1.11,79.444,34.753,1.009,61.239,0.862,-1.044,0,0,0,44.625,1,30,2, DGK Test1,0
23,     P-218,   2017/01/25 13:17:01,           1-30,2,0.066,-4.586,18035,-1,1,                                        ,                                        ,                 H2O,1485375727,0.207,0.522,45.447,-0.002,-0.008,1.082,80.028,35.179,1.037,61.76,0.864,-1.022,0,0,0,44.625,1,30,2, DGK Test1,0
24,     P-218,   2017/01/25 13:25:57,           1-30,3,0.108,-3.167,17916,-1,1,                                        ,                                        ,                 H2O,1485376262,0.207,0.504,46.098,-0.001,-0.008,1.092,79.498,35.056,0.995,60.648,0.862,-1.156,0,0,0,44.562,1,30,2, DGK Test1,0
25,     P-218,   2017/01/25 13:34:52,           1-30,4,0.164,-2.257,17817,0,1,                                        ,                                        ,                 H2O,1485376798,0.2,0.518,46.601,-0.001,-0.008,1.12,78.927,34.125,1.04,62.776,0.861,-0.804,0,0,0,44.5,1,30,2, DGK Test1,0
26,     P-218,   2017/01/25 13:43:48,           1-30,5,0.205,-1.85,17807,0,1,                                        ,                                        ,                 H2O,1485377333,0.2,0.478,45.615,-0.001,-0.006,1.094,78.877,34.427,1.04,61.761,0.862,-0.935,0,0,0,44.562,1,30,2, DGK Test1,0
27,     P-218,   2017/01/25 13:52:43,           1-30,6,0.192,-1.629,17746,0,1,                                        ,                                        ,                 H2O,1485377869,0.216,0.509,46.868,-0.001,-0.008,1.112,78.387,34.785,1.006,61.068,0.862,-0.909,0,0,0,44.625,1,30,2, DGK Test1,0
28,     P-218,   2017/01/25 14:01:40,           1-30,7,0.219,-1.326,17957,0,1,                                        ,                                        ,                 H2O,1485378405,0.181,0.444,45.678,-0.001,-0.006,1.089,79.504,35.361,1.026,61.093,0.863,-0.946,0,0,0,44.812,1,30,2, DGK Test1,0
29,     P-218,   2017/01/25 14:10:35,           1-30,8,0.247,-0.988,17893,0,1,                                        ,                                        ,                 H2O,1485378942,0.226,0.454,47.825,-0.001,-0.005,1.141,79.384,34.891,1.027,60.894,0.862,-1.1,0,0,0,44.688,1,30,2, DGK Test1,0
30,     P-218,   2017/01/25 14:19:31,           1-30,9,0.234,-0.91,17843,0,1,                                        ,                                        ,                 H2O,1485379476,0.201,0.489,45.072,-0.001,-0.006,1.075,79.019,35.025,1.019,60.433,0.862,-1.028,0,0,0,44.688,1,30,2, DGK Test1,0
31,     P-218,   2017/01/25 14:28:27,           1-30,10,0.256,-0.82,17927,0,1,                                        ,                                        ,                 H2O,1485380013,0.179,0.416,47.457,-0.001,-0.004,1.131,79.488,34.664,1.016,62.167,0.863,-0.945,0,0,0,44.75,1,30,2, DGK Test1,0
32,     P-218,   2017/01/25 14:37:24,           1-30,11,0.255,-0.648,17763,0,1,                                        ,                                        ,                 H2O,1485380549,0.215,0.457,47.165,-0.001,-0.005,1.133,78.621,34.489,1.03,61.577,0.861,-0.965,0,0,0,44.812,1,30,2, DGK Test1,0
33,     P-218,   2017/01/25 14:46:19,           1-30,12,0.268,-0.489,18251,0,1,                                        ,                                        ,                 H2O,1485381085,0.211,0.44,50.014,-0.001,-0.006,1.193,81.115,35.687,1.042,62.206,0.862,-1.048,0,0,0,44.812,1,30,2, DGK Test1,0
34,     P-218,   2017/01/25 14:55:15,           1-30,13,0.298,-0.38,17913,0,1,                                        ,                                        ,                 H2O,1485381621,0.182,0.46,47.275,0,-0.006,1.128,79.52,34.903,1.017,60.695,0.862,-1.108,0,0,0,44.875,1,30,2, DGK Test1,0
35,     P-218,   2017/01/25 15:04:11,           1-30,14,0.277,-0.314,17691,0,1,                                        ,                                        ,                 H2O,1485382157,0.19,0.453,47.517,-0.001,-0.004,1.133,78.372,34.003,1.022,61.348,0.863,-1.042,0,0,0,44.812,1,30,2, DGK Test1,0
36,     P-218,   2017/01/25 15:13:07,           1-30,15,0.287,-0.17,17935,0,1,                                        ,                                        ,                 H2O,1485382693,0.193,0.436,46.857,-0.001,-0.004,1.125,79.405,35.069,1.052,61.616,0.862,-0.917,0,0,0,44.938,1,30,2, DGK Test1,0
37,     P-218,   2017/01/25 15:22:04,           1-30,16,0.308,-0.207,17884,0,1,                                        ,                                        ,                 H2O,1485383229,0.187,0.429,45.835,-0.001,-0.004,1.092,79.077,35.351,1.001,60.829,0.863,-0.984,0,0,0,44.875,1,30,2, DGK Test1,0
38,     P-218,   2017/01/25 15:30:59,           1-30,17,0.266,-0.229,17899,0,1,                                        ,                                        ,                 H2O,1485383765,0.188,0.442,45.724,-0.001,-0.004,1.098,79.255,35.076,1.03,61.269,0.862,-0.943,0,0,0,44.938,1,30,2, DGK Test1,0
39,     P-218,   2017/01/25 15:39:55,           1-30,18,0.283,-0.205,17773,0,1,                                        ,                                        ,                 H2O,1485384301,0.197,0.459,46.332,-0.001,-0.004,1.111,78.797,34.722,1.017,60.246,0.863,-1.122,0,0,0,44.938,1,30,2, DGK Test1,0
40,     P-218,   2017/01/25 15:48:51,           1-30,19,0.312,-0.105,18030,0,1,                                        ,                                        ,                 H2O,1485384837,0.2,0.4,47.83,0,-0.003,1.148,80.122,35.138,1.011,61.081,0.863,-1.156,0,0,0,44.938,1,30,2, DGK Test1,0
41,     P-218,   2017/01/25 15:57:47,           1-30,20,0.323,0.053,17833,0,1,                                        ,                                        ,                 H2O,1485385373,0.203,0.44,46.099,-0.001,-0.005,1.105,78.925,34.711,1.026,61.743,0.863,-1.005,0,0,0,45,1,30,2, DGK Test1,0
42,     P-219,   2017/01/25 16:07:22,           1-31,1,-28.836,-221.575,18168,-1,1,                                        ,                                        ,                 H2O,1485385947,0.186,0.457,48.157,0,0.005,1.142,80.633,36.039,0.966,58.718,0.862,-0.787,0,0,0,44.938,1,31,2, DGK Test1,0
43,     P-219,   2017/01/25 16:16:17,           1-31,2,-29.227,-229.851,17716,-1,1,                                        ,                                        ,                 H2O,1485386483,0.18,0.677,45.273,0,0.013,1.087,78.242,35.24,0.941,57.152,0.862,-0.702,0,0,0,44.938,1,31,2, DGK Test1,0
44,     P-219,   2017/01/25 16:25:12,           1-31,3,-29.332,-231.893,18104,-1,1,                                        ,                                        ,                 H2O,1485387018,0.173,0.552,45.15,0,0.01,1.078,80.353,35.975,0.958,57.801,0.862,-0.764,0,0,0,45,1,31,2, DGK Test1,0
45,     P-219,   2017/01/25 16:34:08,           1-31,4,-29.399,-233.035,17650,0,1,                                        ,                                        ,                 H2O,1485387554,0.172,0.516,45.072,0,0.008,1.082,78.031,34.829,0.932,57.041,0.862,-0.8,0,0,0,45,1,31,2, DGK Test1,0
46,     P-219,   2017/01/25 16:43:04,           1-31,5,-29.416,-233.779,18039,0,1,                                        ,                                        ,                 H2O,1485388089,0.174,0.482,45.47,0,0.007,1.08,79.989,36.087,0.929,57.177,0.861,-0.895,0,0,0,45.062,1,31,2, DGK Test1,0
47,     P-219,   2017/01/25 16:52:00,           1-31,6,-29.427,-234.084,17673,0,1,                                        ,                                        ,                 H2O,1485388625,0.188,0.472,45.276,0,0.007,1.085,77.999,35.409,0.913,56.386,0.863,-0.781,0,0,0,45.062,1,31,2, DGK Test1,0
48,     P-219,   2017/01/25 17:00:56,           1-31,7,-29.504,-234.422,17511,0,1,                                        ,                                        ,                 H2O,1485389162,0.17,0.454,48.792,0,0.007,1.17,77.124,34.922,0.919,56.746,0.863,-0.634,0,0,0,45.062,1,31,2, DGK Test1,0
49,     P-219,   2017/01/25 17:09:52,           1-31,8,-29.469,-234.754,18219,0,1,                                        ,                                        ,                 H2O,1485389697,0.176,0.415,45.969,0,0.006,1.09,80.804,36.799,0.936,57.3,0.862,-0.928,0,0,0,45.062,1,31,2, DGK Test1,0
50,     P-219,   2017/01/25 17:18:48,           1-31,9,-29.53,-234.898,17941,0,1,                                        ,                                        ,                 H2O,1485390234,0.192,0.434,45.65,0,0.006,1.088,79.282,36.026,0.938,57.44,0.863,-0.696,0,0,0,45,1,31,2, DGK Test1,0
51,     P-219,   2017/01/25 17:27:44,           1-31,10,-29.512,-235.089,17822,0,1,                                        ,                                        ,                 H2O,1485390769,0.19,0.413,44.926,0,0.006,1.078,78.715,35.892,0.923,56.569,0.862,-0.803,0,0,0,44.938,1,31,2, DGK Test1,0
52,     P-219,   2017/01/25 17:36:40,           1-31,11,-29.527,-235.207,17992,0,1,                                        ,                                        ,                 H2O,1485391306,0.18,0.414,45.809,0,0.004,1.094,79.516,35.964,0.952,58.428,0.862,-0.611,0,0,0,44.938,1,31,2, DGK Test1,0
53,     P-219,   2017/01/25 17:45:36,           1-31,12,-29.508,-235.345,17840,0,1,                                        ,                                        ,                 H2O,1485391842,0.178,0.417,44.364,0,0.004,1.064,78.888,35.845,0.925,56.3,0.863,-0.853,0,0,0,44.938,1,31,2, DGK Test1,0
54,     P-219,   2017/01/25 17:54:32,           1-31,13,-29.551,-235.473,17620,0,1,                                        ,                                        ,                 H2O,1485392378,0.193,0.438,45.564,-0.001,0.005,1.101,77.72,35.068,0.925,56.943,0.862,-0.615,0,0,0,45,1,31,2, DGK Test1,0
55,     P-219,   2017/01/25 18:03:28,           1-31,14,-29.556,-235.475,17890,0,1,                                        ,                                        ,                 H2O,1485392914,0.179,0.455,46.376,0,0.005,1.108,78.928,36.139,0.942,57.217,0.862,-0.646,0,0,0,44.812,1,31,2, DGK Test1,0
56,     P-219,   2017/01/25 18:12:23,           1-31,15,-29.531,-235.682,17829,0,1,                                        ,                                        ,                 H2O,1485393449,0.183,0.414,45.218,0,0.004,1.079,79.071,35.662,0.908,55.409,0.862,-1.086,0,0,0,44.5,1,31,2, DGK Test1,0
57,     P-219,   2017/01/25 18:21:20,           1-31,16,-29.566,-235.713,17774,0,1,                                        ,                                        ,                 H2O,1485393985,0.162,0.462,44.776,0,0.005,1.067,78.568,35.436,0.917,56.751,0.863,-0.801,0,0,0,44.25,1,31,2, DGK Test1,0
58,     P-219,   2017/01/25 18:30:15,           1-31,17,-29.558,-235.732,17830,0,1,                                        ,                                        ,                 H2O,1485394521,0.179,0.422,44.574,0,0.003,1.069,78.963,35.292,0.935,57.258,0.862,-0.856,0,0,0,44.125,1,31,2, DGK Test1,0
59,     P-219,   2017/01/25 18:39:12,           1-31,18,-29.552,-235.815,18041,0,1,                                        ,                                        ,                 H2O,1485395057,0.198,0.437,48.472,0,0.005,1.164,79.767,36.225,0.945,57.796,0.861,-0.739,0,0,0,44,1,31,2, DGK Test1,0
60,     P-219,   2017/01/25 18:48:08,           1-31,19,-29.581,-235.841,18031,0,1,                                        ,                                        ,                 H2O,1485395593,0.192,0.39,48.364,-0.001,0.004,1.153,79.953,35.778,0.927,57.831,0.863,-0.772,0,0,0,43.938,1,31,2, DGK Test1,0
61,     P-219,   2017/01/25 18:57:03,           1-31,20,-29.532,-235.864,17932,0,1,                                        ,                                        ,                 H2O,1485396129,0.205,0.389,47.414,0,0.003,1.13,79.421,35.721,0.952,57.178,0.863,-0.856,0,0,0,43.812,1,31,2, DGK Test1,0
62,     P-220,   2017/01/25 19:06:38,           1-47,1,-35.015,-280.437,18118,-1,1,                                        ,                                        ,                 H2O,1485396704,0.196,0.457,53.193,0.001,0.006,1.268,80.383,36.358,0.928,56.93,0.863,-0.79,0,0,0,43.75,1,47,3, DGK Test1,0
63,     P-220,   2017/01/25 19:15:34,           1-47,2,-35.057,-282.025,17810,-1,1,                                        ,                                        ,                 H2O,1485397239,0.194,0.476,48.251,0,0.007,1.15,78.814,35.762,0.915,55.608,0.863,-0.867,0,0,0,43.688,1,47,3, DGK Test1,0
64,     P-220,   2017/01/25 19:24:29,           1-47,3,-35.099,-282.484,17718,-1,1,                                        ,                                        ,                 H2O,1485397774,0.198,0.418,47.283,0.001,0.006,1.133,78.213,35.488,0.924,56.412,0.864,-0.675,0,0,0,43.75,1,47,3, DGK Test1,0
65,     P-220,   2017/01/25 19:33:25,           1-47,4,-35.126,-282.947,17588,0,1,                                        ,                                        ,                 H2O,1485398310,0.194,0.446,47.279,0,0.005,1.135,77.519,35.496,0.9,55.311,0.863,-0.783,0,0,0,43.812,1,47,3, DGK Test1,0
66,     P-220,   2017/01/25 19:42:20,           1-47,5,-35.121,-282.985,18108,0,1,                                        ,                                        ,                 H2O,1485398846,0.173,0.461,48.414,0,0.006,1.154,80.219,36.398,0.927,57.287,0.863,-0.739,0,0,0,43.625,1,47,3, DGK Test1,0
67,     P-220,   2017/01/25 19:51:16,           1-47,6,-35.14,-283.1,17945,0,1,                                        ,                                        ,                 H2O,1485399381,0.182,0.417,47.386,0,0.004,1.13,79.406,36.137,0.914,56.484,0.862,-0.77,0,0,0,43.5,1,47,3, DGK Test1,0
68,     P-220,   2017/01/25 20:00:12,           1-47,7,-35.156,-283.304,17753,0,1,                                        ,                                        ,                 H2O,1485399917,0.189,0.431,47.122,0,0.004,1.124,78.566,35.288,0.95,56.271,0.863,-0.749,0,0,0,43.5,1,47,3, DGK Test1,0
69,     P-220,   2017/01/25 20:09:08,           1-47,8,-35.175,-283.351,17787,0,1,                                        ,                                        ,                 H2O,1485400454,0.173,0.418,50.318,0,0.006,1.193,78.615,35.496,0.931,56.688,0.863,-0.604,0,0,0,43.438,1,47,3, DGK Test1,0
70,     P-220,   2017/01/25 20:18:03,           1-47,9,-35.166,-283.365,17805,0,1,                                        ,                                        ,                 H2O,1485400988,0.177,0.412,49.313,0,0.005,1.175,78.706,35.541,0.929,56.605,0.863,-0.72,0,0,0,43.438,1,47,3, DGK Test1,0
71,     P-220,   2017/01/25 20:26:58,           1-47,10,-35.154,-283.514,17914,0,1,                                        ,                                        ,                 H2O,1485401524,0.188,0.407,49.63,0,0.004,1.183,79.29,36.102,0.905,55.86,0.863,-0.814,0,0,0,43.375,1,47,3, DGK Test1,0
72,     P-221,   2017/01/25 20:36:34,           1-48,1,-17.294,-137.18,18072,-1,1,                                        ,                                        ,                 H2O,1485402099,0.202,0.378,47.672,-0.001,0,1.143,84.14,35.508,0.976,59.173,0.863,-1,0,0,0,43.312,1,48,3, DGK Test1,0
73,     P-221,   2017/01/25 20:45:29,           1-48,2,-17.071,-131.637,17695,-1,1,                                        ,                                        ,                 H2O,1485402634,0.192,0.433,47.52,-0.001,-0.006,1.133,82.113,34.472,0.985,58.952,0.863,-0.861,0,0,0,43.438,1,48,3, DGK Test1,0
74,     P-221,   2017/01/25 20:54:27,           1-48,3,-16.957,-130.221,17827,-1,1,                                        ,                                        ,                 H2O,1485403170,0.212,0.431,48.149,-0.001,-0.004,1.146,82.607,34.928,1.003,59.889,0.864,-0.672,0,0,0,44.75,1,48,3, DGK Test1,0
75,     P-221,   2017/01/25 21:03:24,           1-48,4,-16.928,-129.567,17552,0,1,                                        ,                                        ,                 H2O,1485403706,0.168,0.404,47.494,0,-0.004,1.134,81.349,34.458,0.942,57.822,0.866,-0.968,0,0,0,44.875,1,48,3, DGK Test1,0
76,     P-221,   2017/01/25 21:12:21,           1-48,5,-16.902,-129.036,18217,0,1,                                        ,                                        ,                 H2O,1485404242,0.198,0.417,48.315,-0.001,-0.003,1.152,85.093,35.541,0.99,59.505,0.866,-1.082,0,0,0,45,1,48,3, DGK Test1,0
77,     P-221,   2017/01/25 21:21:17,           1-48,6,-16.894,-128.754,17627,0,1,                                        ,                                        ,                 H2O,1485404778,0.182,0.432,47.141,-0.001,-0.003,1.12,81.607,34.845,0.966,57.87,0.867,-0.887,0,0,0,45,1,48,3, DGK Test1,0
78,     P-221,   2017/01/25 21:30:13,           1-48,7,-16.893,-128.697,17855,0,1,                                        ,                                        ,                 H2O,1485405313,0.192,0.409,47.734,-0.001,-0.002,1.138,83.089,34.813,0.984,58.779,0.864,-0.988,0,0,0,45,1,48,3, DGK Test1,0
79,     P-221,   2017/01/25 21:39:09,           1-48,8,-16.887,-128.568,17396,0,1,                                        ,                                        ,                 H2O,1485405850,0.188,0.365,47.527,-0.001,-0.002,1.132,80.76,33.588,0.943,57.696,0.864,-0.982,0,0,0,43.75,1,48,3, DGK Test1,0
80,     P-221,   2017/01/25 21:48:04,           1-48,9,-16.838,-128.196,17882,0,1,                                        ,                                        ,                 H2O,1485406385,0.183,0.379,48.111,-0.001,-0.001,1.146,83.119,34.87,0.983,59.557,0.864,-0.972,0,0,0,43.312,1,48,3, DGK Test1,0
81,     P-221,   2017/01/25 21:56:59,           1-48,10,-16.866,-128.215,17890,0,1,                                        ,                                        ,                 H2O,1485406921,0.179,0.409,46.74,0,-0.002,1.119,83.203,34.763,0.975,59.632,0.864,-0.849,0,0,0,43.188,1,48,3, DGK Test1,0
82,     P-222,   2017/01/25 22:06:34,           1-49,1,-36.373,-280.365,18029,-1,1,                                        ,                                        ,                 H2O,1485407496,0.184,0.405,50.43,0.001,0.004,1.201,79.906,35.868,0.936,57.515,0.863,-0.571,0,0,0,43.062,1,49,3, DGK Test1,0
83,     P-222,   2017/01/25 22:15:29,           1-49,2,-36.698,-286.584,17779,-1,1,                                        ,                                        ,                 H2O,1485408031,0.186,0.511,46.564,0,0.008,1.114,78.678,35.276,0.915,56.413,0.864,-0.733,0,0,0,43,1,49,3, DGK Test1,0
84,     P-222,   2017/01/25 22:24:24,           1-49,3,-36.743,-287.689,17714,-1,1,                                        ,                                        ,                 H2O,1485408566,0.19,0.437,48.063,0,0.007,1.146,78.177,35.127,0.932,57.261,0.863,-0.496,0,0,0,43,1,49,3, DGK Test1,0
85,     P-222,   2017/01/25 22:33:19,           1-49,4,-36.831,-288.653,17885,0,1,                                        ,                                        ,                 H2O,1485409102,0.175,0.502,52.789,0,0.008,1.257,78.964,35.656,0.922,57.572,0.863,-0.496,0,0,0,42.938,1,49,3, DGK Test1,0
86,     P-222,   2017/01/25 22:42:15,           1-49,5,-36.819,-289.031,17724,0,1,                                        ,                                        ,                 H2O,1485409637,0.177,0.428,47.588,0,0.006,1.14,78.22,35.613,0.904,55.918,0.864,-0.718,0,0,0,42.938,1,49,3, DGK Test1,0
87,     P-222,   2017/01/25 22:51:09,           1-49,6,-36.874,-289.368,17620,0,1,                                        ,                                        ,                 H2O,1485410172,0.182,0.499,52.439,0,0.008,1.25,77.725,35.093,0.922,56.205,0.863,-0.631,0,0,0,42.875,1,49,3, DGK Test1,0
88,     P-222,   2017/01/25 23:00:04,           1-49,7,-36.858,-289.539,17858,0,1,                                        ,                                        ,                 H2O,1485410707,0.178,0.486,51.796,0.001,0.007,1.232,79.091,35.937,0.866,55.049,0.864,-0.905,0,0,0,43.688,1,49,3, DGK Test1,0
89,     P-222,   2017/01/25 23:08:59,           1-49,8,-36.879,-289.74,17626,0,1,                                        ,                                        ,                 H2O,1485411243,0.198,0.429,49.626,0,0.006,1.189,77.872,35.084,0.905,55.681,0.864,-0.715,0,0,0,43,1,49,3, DGK Test1,0
90,     P-222,   2017/01/25 23:17:54,           1-49,9,-36.886,-289.826,17743,0,1,                                        ,                                        ,                 H2O,1485411778,0.186,0.402,48.953,0,0.005,1.173,78.305,35.835,0.9,55.38,0.864,-0.662,0,0,0,42.875,1,49,3, DGK Test1,0
91,     P-222,   2017/01/25 23:26:49,           1-49,10,-36.895,-289.954,17315,0,1,                                        ,                                        ,                 H2O,1485412313,0.188,0.437,49.147,0,0.006,1.171,75.991,34.918,0.895,54.886,0.864,-0.593,0,0,0,42.812,1,49,3, DGK Test1,0
92,     P-223,   2017/01/25 23:36:25,           1-50,1,-35.19,-283.47,18203,-1,1,                                        ,                                        ,                 H2O,1485412889,0.181,0.432,49.516,0,0.005,1.177,80.78,36.113,0.954,58.457,0.865,-0.607,0,0,0,42.812,1,50,3, DGK Test1,0
93,     P-223,   2017/01/25 23:45:20,           1-50,2,-35.171,-283.535,17877,-1,1,                                        ,                                        ,                 H2O,1485413424,0.174,0.405,49.482,-0.001,0.005,1.177,79.258,35.79,0.893,55.527,0.864,-0.91,0,0,0,42.812,1,50,3, DGK Test1,0
94,     P-223,   2017/01/25 23:54:15,           1-50,3,-35.242,-283.658,17674,-1,1,                                        ,                                        ,                 H2O,1485413960,0.216,0.367,47.635,0,0.002,1.134,77.879,35.246,0.94,57.172,0.864,-0.516,0,0,0,42.688,1,50,3, DGK Test1,0
95,     P-223,   2017/01/26 00:03:10,           1-50,4,-35.189,-283.719,17546,0,1,                                        ,                                        ,                 H2O,1485414495,0.186,0.396,49.237,0.001,0.002,1.173,77.472,34.889,0.901,55.892,0.864,-0.696,0,0,0,42.688,1,50,3, DGK Test1,0
96,     P-223,   2017/01/26 00:12:05,           1-50,5,-35.258,-283.889,17604,0,1,                                        ,                                        ,                 H2O,1485415030,0.189,0.437,51.59,0,0.005,1.228,77.686,35.093,0.891,55.927,0.864,-0.688,0,0,0,42.625,1,50,3, DGK Test1,0
97,     P-223,   2017/01/26 00:21:00,           1-50,6,-35.176,-283.744,17506,0,1,                                        ,                                        ,                 H2O,1485415565,0.173,0.409,47.432,0,0.004,1.129,77.164,35.246,0.894,54.837,0.864,-0.739,0,0,0,42.75,1,50,3, DGK Test1,0
