  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code
    76,     P-221,   2017/01/25 21:12:21,           1-48,       5,       -16.902,      -129.036,         18217,       0,    1,                                        ,                                        ,                 H2O, 1485404241.89,         0.198,         0.417,        48.315,        -0.001,        -0.003,         1.152,        85.093,        35.541,         0.990,        59.505,         0.866,        -1.082,        0.0000,        0.0000,    0,        45.000,         1,      48,       3, DGK Test1,       0
    77,     P-221,   2017/01/25 21:21:17,           1-48,       6,       -16.894,      -128.754,         17627,       0,    1,                                        ,                                        ,                 H2O, 1485404777.81,         0.182,         0.432,        47.141,        -0.001,        -0.003,         1.120,        81.607,        34.845,         0.966,        57.870,         0.867,        -0.887,       -0.0000,       -0.0000,    0,        45.000,         1,      48,       3, DGK Test1,       0
    78,     P-221,   2017/01/25 21:30:13,           1-48,       7,       -16.893,      -128.697,         17855,       0,    1,                                        ,                                        ,                 H2O, 1485405313.45,         0.192,         0.409,        47.734,        -0.001,        -0.002,         1.138,        83.089,        34.813,         0.984,        58.779,         0.864,        -0.988,        0.0000,        0.0000,    0,        45.000,         1,      48,       3, DGK Test1,       0
    79,     P-221,   2017/01/25 21:39:09,           1-48,       8,       -16.887,      -128.568,         17396,       0,    1,                                        ,                                        ,                 H2O, 1485405849.53,         0.188,         0.365,        47.527,        -0.001,        -0.002,         1.132,        80.760,        33.588,         0.943,        57.696,         0.864,        -0.982,       -0.0000,       -0.0000,    0,        43.750,         1,      48,       3, DGK Test1,       0
    80,     P-221,   2017/01/25 21:48:04,           1-48,       9,       -16.838,      -128.196,         17882,       0,    1,                                        ,                                        ,                 H2O, 1485406385.33,         0.183,         0.379,        48.111,        -0.001,        -0.001,         1.146,        83.119,        34.870,         0.983,        59.557,         0.864,        -0.972,        0.0000,        0.0000,    0,        43.312,         1,      48,       3, DGK Test1,       0
    81,     P-221,   2017/01/25 21:56:59,           1-48,      10,       -16.866,      -128.215,         17890,       0,    1,                                        ,                                        ,                 H2O, 1485406920.70,         0.179,         0.409,        46.740,        -0.000,        -0.002,         1.119,        83.203,        34.763,         0.975,        59.632,         0.864,        -0.849,        0.0000,        0.0000,    0,        43.188,         1,      48,       3, DGK Test1,       0
    82,     P-222,   2017/01/25 22:06:34,           1-49,       1,       -36.373,      -280.365,         18029,      -1,    1,                                        ,                                        ,                 H2O, 1485407496.47,         0.184,         0.405,        50.430,         0.001,         0.004,         1.201,        79.906,        35.868,         0.936,        57.515,         0.863,        -0.571,       -0.0000,       -0.0000,    0,        43.062,         1,      49,       3, DGK Test1,       0
    83,     P-222,   2017/01/25 22:15:29,           1-49,       2,       -36.698,      -286.584,         17779,      -1,    1,                                        ,                                        ,                 H2O, 1485408030.79,         0.186,         0.511,        46.564,         0.000,         0.008,         1.114,        78.678,        35.276,         0.915,        56.413,         0.864,        -0.733,        0.0000,        0.0000,    0,        43.000,         1,      49,       3, DGK Test1,       0
    84,     P-222,   2017/01/25 22:24:24,           1-49,       3,       -36.743,      -287.689,         17714,      -1,    1,                                        ,                                        ,                 H2O, 1485408566.19,         0.190,         0.437,        48.063,         0.000,         0.007,         1.146,        78.177,        35.127,         0.932,        57.261,         0.863,        -0.496,       -0.0000,       -0.0000,    0,        43.000,         1,      49,       3, DGK Test1,       0
    85,     P-222,   2017/01/25 22:33:19,           1-49,       4,       -36.831,      -288.653,         17885,       0,    1,                                        ,                                        ,                 H2O, 1485409101.81,         0.175,         0.502,        52.789,         0.000,         0.008,         1.257,        78.964,        35.656,         0.922,        57.572,         0.863,        -0.496,        0.0000,        0.0000,    0,        42.938,         1,      49,       3, DGK Test1,       0
    86,     P-222,   2017/01/25 22:42:15,           1-49,       5,       -36.819,      -289.031,         17724,       0,    1,                                        ,                                        ,                 H2O, 1485409637.06,         0.177,         0.428,        47.588,         0.000,         0.006,         1.140,        78.220,        35.613,         0.904,        55.918,         0.864,        -0.718,        0.0000,        0.0000,    0,        42.938,         1,      49,       3, DGK Test1,       0
    87,     P-222,   2017/01/25 22:51:09,           1-49,       6,       -36.874,      -289.368,         17620,       0,    1,                                        ,                                        ,                 H2O, 1485410172.42,         0.182,         0.499,        52.439,         0.000,         0.008,         1.250,        77.725,        35.093,         0.922,        56.205,         0.863,        -0.631,       -0.0000,       -0.0000,    0,        42.875,         1,      49,       3, DGK Test1,       0
    88,     P-222,   2017/01/25 23:00:04,           1-49,       7,       -36.858,      -289.539,         17858,       0,    1,                                        ,                                        ,                 H2O, 1485410707.05,         0.178,         0.486,        51.796,         0.001,         0.007,         1.232,        79.091,        35.937,         0.866,        55.049,         0.864,        -0.905,       -0.0000,       -0.0000,    0,        43.688,         1,      49,       3, DGK Test1,       0
    89,     P-222,   2017/01/25 23:08:59,           1-49,       8,       -36.879,      -289.740,         17626,       0,    1,                                        ,                                        ,                 H2O, 1485411242.65,         0.198,         0.429,        49.626,         0.000,         0.006,         1.189,        77.872,        35.084,         0.905,        55.681,         0.864,        -0.715,        0.0000,        0.0000,    0,        43.000,         1,      49,       3, DGK Test1,       0
    90,     P-222,   2017/01/25 23:17:54,           1-49,       9,       -36.886,      -289.826,         17743,       0,    1,                                        ,                                        ,                 H2O, 1485411777.68,         0.186,         0.402,        48.953,         0.000,         0.005,         1.173,        78.305,        35.835,         0.900,        55.380,         0.864,        -0.662,        0.0000,        0.0000,    0,        42.875,         1,      49,       3, DGK Test1,       0
    91,     P-222,   2017/01/25 23:26:49,           1-49,      10,       -36.895,      -289.954,         17315,       0,    1,                                        ,                                        ,                 H2O, 1485412313.05,         0.188,         0.437,        49.147,        -0.000,         0.006,         1.171,        75.991,        34.918,         0.895,        54.886,         0.864,        -0.593,        0.0000,        0.0000,    0,        42.812,         1,      49,       3, DGK Test1,       0
    92,     P-223,   2017/01/25 23:36:25,           1-50,       1,       -35.190,      -283.470,         18203,      -1,    1,                                        ,                                        ,                 H2O, 1485412889.06,         0.181,         0.432,        49.516,        -0.000,         0.005,         1.177,        80.780,        36.113,         0.954,        58.457,         0.865,        -0.607,       -0.0000,       -0.0000,    0,        42.812,         1,      50,       3, DGK Test1,       0
    93,     P-223,   2017/01/25 23:45:20,           1-50,       2,       -35.171,      -283.535,         17877,      -1,    1,                                        ,                                        ,                 H2O, 1485413424.17,         0.174,         0.405,        49.482,        -0.001,         0.005,         1.177,        79.258,        35.790,         0.893,        55.527,         0.864,        -0.910,        0.0000,        0.0000,    0,        42.812,         1,      50,       3, DGK Test1,       0
    94,     P-223,   2017/01/25 23:54:15,           1-50,       3,       -35.242,      -283.658,         17674,      -1,    1,                                        ,                                        ,                 H2O, 1485413959.99,         0.216,         0.367,        47.635,        -0.000,         0.002,         1.134,        77.879,        35.246,         0.940,        57.172,         0.864,        -0.516,       -0.0000,       -0.0000,    0,        42.688,         1,      50,       3, DGK Test1,       0
    95,     P-223,   2017/01/26 00:03:10,           1-50,       4,       -35.189,      -283.719,         17546,       0,    1,                                        ,                                        ,                 H2O, 1485414495.35,         0.186,         0.396,        49.237,         0.001,         0.002,         1.173,        77.472,        34.889,         0.901,        55.892,         0.864,        -0.696,        0.0000,        0.0000,    0,        42.688,         1,      50,       3, DGK Test1,       0
    96,     P-223,   2017/01/26 00:12:05,           1-50,       5,       -35.258,      -283.889,         17604,       0,    1,                                        ,                                        ,                 H2O, 1485415030.14,         0.189,         0.437,        51.590,         0.000,         0.005,         1.228,        77.686,        35.093,         0.891,        55.927,         0.864,        -0.688,       -0.0000,       -0.0000,    0,        42.625,         1,      50,       3, DGK Test1,       0
    97,     P-223,   2017/01/26 00:21:00,           1-50,       6,       -35.176,      -283.744,         17506,       0,    1,                                        ,                                        ,                 H2O, 1485415565.41,         0.173,         0.409,        47.432,        -0.000,         0.004,         1.129,        77.164,        35.246,         0.894,        54.837,         0.864,        -0.739,        0.0000,        0.0000,    0,        42.750,         1,      50,       3, DGK Test1,       0
    98,     P-223,   2017/01/26 00:29:56,           1-50,       7,       -35.220,      -283.728,         17724,       0,    1,                                        ,                                        ,                 H2O, 1485416101.04,         0.191,         0.417,        48.110,        -0.001,         0.004,         1.153,        78.114,        35.621,         0.915,        56.593,         0.863,        -0.635,        0.0000,        0.0000,    0,        42.875,         1,      50,       3, DGK Test1,       0
    99,     P-223,   2017/01/26 00:38:51,           1-50,       8,       -35.260,      -284.040,         17685,       0,    1,                                        ,                                        ,                 H2O, 1485416636.06,         0.181,         0.412,        50.948,         0.000,         0.005,         1.219,        78.192,        35.497,         0.896,        55.055,         0.864,        -0.889,        0.0000,        0.0000,    0,        43.375,         1,      50,       3, DGK Test1,       0
   100,     P-223,   2017/01/26 00:47:46,           1-50,       9,       -35.214,      -283.744,         17717,       0,    1,                                        ,                                        ,                 H2O, 1485417171.49,         0.182,         0.399,        41.790,         0.000,         0.004,         0.991,        78.287,        35.238,         0.925,        56.464,         0.863,        -0.696,       -0.0000,       -0.0000,    0,        42.688,         1,      50,       3, DGK Test1,       0
   101,     P-223,   2017/01/26 00:56:41,           1-50,      10,       -35.225,      -283.952,         17635,       0,    1,                                        ,                                        ,                 H2O, 1485417707.29,         0.199,         0.367,        48.437,         0.000,         0.004,         1.155,        78.007,        35.202,         0.902,        55.223,         0.863,        -0.838,       -0.0000,       -0.0000,    0,        42.625,         1,      50,       3, DGK Test1,       0
   102,     P-224,   2017/01/26 01:06:17,           1-51,       1,       -17.289,      -137.496,         18044,      -1,    1,                                        ,                                        ,                 H2O, 1485418282.01,         0.209,         0.378,        47.891,        -0.001,        -0.002,         1.147,        83.888,        35.500,         0.968,        59.485,         0.865,        -0.960,       -0.0000,       -0.0000,    0,        42.562,         1,      51,       3, DGK Test1,       0
   103,     P-224,   2017/01/26 01:15:12,           1-51,       2,       -17.086,      -131.827,         18139,      -1,    1,                                        ,                                        ,                 H2O, 1485418817.31,         0.196,         0.453,        50.994,        -0.001,        -0.006,         1.221,        84.601,        35.161,         0.959,        60.106,         0.864,        -0.953,        0.0000,        0.0000,    0,        42.438,         1,      51,       3, DGK Test1,       0
   104,     P-224,   2017/01/26 01:24:07,           1-51,       3,       -17.034,      -130.649,         17571,      -1,    1,                                        ,                                        ,                 H2O, 1485419352.53,         0.198,         0.438,        49.706,        -0.001,        -0.005,         1.198,        81.248,        34.821,         0.948,        57.727,         0.864,        -0.821,       -0.0000,       -0.0000,    0,        42.438,         1,      51,       3, DGK Test1,       0
   105,     P-224,   2017/01/26 01:33:02,           1-51,       4,       -16.979,      -129.957,         18058,       0,    1,                                        ,                                        ,                 H2O, 1485419887.80,         0.184,         0.453,        47.260,        -0.001,        -0.004,         1.127,        84.018,        35.283,         0.990,        60.040,         0.863,        -0.961,       -0.0000,       -0.0000,    0,        42.438,         1,      51,       3, DGK Test1,       0
   106,     P-224,   2017/01/26 01:41:57,           1-51,       5,       -16.952,      -129.628,         17588,       0,    1,                                        ,                                        ,                 H2O, 1485420422.45,         0.174,         0.363,        53.308,        -0.000,        -0.001,         1.277,        81.667,        34.807,         0.925,        56.286,         0.863,        -1.139,        0.0000,        0.0000,    0,        43.188,         1,      51,       3, DGK Test1,       0
   107,     P-224,   2017/01/26 01:50:52,           1-51,       6,       -16.925,      -129.152,         17892,       0,    1,                                        ,                                        ,                 H2O, 1485420957.21,         0.207,         0.429,        48.114,        -0.001,        -0.003,         1.144,        82.968,        35.317,         0.969,        59.243,         0.865,        -0.757,        0.0000,        0.0000,    0,        42.562,         1,      51,       3, DGK Test1,       0
   108,     P-224,   2017/01/26 01:59:47,           1-51,       7,       -16.931,      -128.973,         17648,       0,    1,                                        ,                                        ,                 H2O, 1485421491.91,         0.185,         0.399,        48.002,        -0.000,        -0.003,         1.149,        81.895,        34.691,         0.958,        57.825,         0.865,        -1.030,        0.0000,        0.0000,    0,        42.438,         1,      51,       3, DGK Test1,       0
   109,     P-224,   2017/01/26 02:08:42,           1-51,       8,       -16.896,      -128.600,         18023,       0,    1,                                        ,                                        ,                 H2O, 1485422028.12,         0.189,         0.396,        51.163,        -0.000,        -0.001,         1.213,        83.694,        35.164,         1.025,        60.850,         0.863,        -0.751,        0.0000,        0.0000,    0,        42.375,         1,      51,       3, DGK Test1,       0
   110,     P-224,   2017/01/26 02:17:38,           1-51,       9,       -16.892,      -128.571,         17768,       0,    1,                                        ,                                        ,                 H2O, 1485422563.65,         0.180,         0.417,        47.208,        -0.001,        -0.002,         1.125,        82.278,        34.752,         0.987,        60.022,         0.863,        -0.600,       -0.0000,       -0.0000,    0,        42.375,         1,      51,       3, DGK Test1,       0
   111,     P-224,   2017/01/26 02:26:33,           1-51,      10,       -16.904,      -128.500,         17686,       0,    1,                                        ,                                        ,                 H2O, 1485423098.81,         0.193,         0.389,        47.733,        -0.000,        -0.002,         1.143,        82.041,        34.989,         0.949,        57.393,         0.864,        -1.002,        0.0000,        0.0000,    0,        42.375,         1,      51,       3, DGK Test1,       0
   112,     P-225,   2017/01/26 02:36:08,           1-52,       1,       -36.407,      -280.655,         17998,      -1,    1,                                        ,                                        ,                 H2O, 1485423673.34,         0.173,         0.385,        50.904,         0.001,         0.004,         1.211,        79.736,        35.908,         0.925,        57.051,         0.864,        -0.703,        0.0000,        0.0000,    0,        42.375,         1,      52,       3, DGK Test1,       0
   113,     P-225,   2017/01/26 02:45:04,           1-52,       2,       -36.736,      -286.854,         17808,      -1,    1,                                        ,                                        ,                 H2O, 1485424209.21,         0.197,         0.483,        48.280,        -0.000,         0.008,         1.150,        78.637,        35.602,         0.903,        56.769,         0.864,        -0.669,        0.0000,        0.0000,    0,        42.312,         1,      52,       3, DGK Test1,       0
   114,     P-225,   2017/01/26 02:53:59,           1-52,       3,       -36.743,      -287.926,         17763,      -1,    1,                                        ,                                        ,                 H2O, 1485424745.02,         0.193,         0.441,        48.532,         0.001,         0.006,         1.158,        78.342,        35.829,         0.923,        55.990,         0.862,        -0.702,       -0.0000,       -0.0000,    0,        42.312,         1,      52,       3, DGK Test1,       0
   115,     P-225,   2017/01/26 03:02:54,           1-52,       4,       -36.848,      -288.956,         17599,       0,    1,                                        ,                                        ,                 H2O, 1485425279.95,         0.184,         0.437,        47.505,         0.000,         0.006,         1.139,        77.621,        35.364,         0.895,        55.012,         0.864,        -0.746,        0.0000,        0.0000,    0,        42.250,         1,      52,       3, DGK Test1,       0
   116,     P-225,   2017/01/26 03:11:49,           1-52,       5,       -36.843,      -289.269,         17633,       0,    1,                                        ,                                        ,                 H2O, 1485425815.05,         0.200,         0.430,        48.149,         0.001,         0.005,         1.147,        77.792,        35.104,         0.921,        56.386,         0.864,        -0.614,       -0.0000,       -0.0000,    0,        42.312,         1,      52,       3, DGK Test1,       0
   117,     P-225,   2017/01/26 03:20:44,           1-52,       6,       -36.875,      -289.489,         17922,       0,    1,                                        ,                                        ,                 H2O, 1485426349.89,         0.171,         0.452,        48.392,         0.000,         0.006,         1.152,        79.150,        36.225,         0.929,        56.168,         0.864,        -0.675,       -0.0000,       -0.0000,    0,        42.438,         1,      52,       3, DGK Test1,       0
   118,     P-225,   2017/01/26 03:29:39,           1-52,       7,       -36.871,      -289.707,         17879,       0,    1,                                        ,                                        ,                 H2O, 1485426884.61,         0.194,         0.401,        48.140,        -0.000,         0.004,         1.146,        79.064,        35.936,         0.907,        55.836,         0.864,        -0.766,       -0.0000,       -0.0000,    0,        42.562,         1,      52,       3, DGK Test1,       0
   119,     P-225,   2017/01/26 03:38:34,           1-52,       8,       -36.866,      -289.900,         17854,       0,    1,                                        ,                                        ,                 H2O, 1485427420.04,         0.171,         0.441,        48.144,         0.001,         0.005,         1.148,        78.859,        35.788,         0.926,        56.642,         0.863,        -0.676,        0.0000,        0.0000,    0,        42.750,         1,      52,       3, DGK Test1,       0
   120,     P-225,   2017/01/26 03:47:30,           1-52,       9,       -36.934,      -290.231,         17783,       0,    1,                                        ,                                        ,                 H2O, 1485427954.97,         0.183,         0.442,        52.264,         0.000,         0.006,         1.246,        78.697,        35.568,         0.903,        55.520,         0.863,        -0.880,       -0.0000,       -0.0000,    0,        43.062,         1,      52,       3, DGK Test1,       0
   121,     P-225,   2017/01/26 03:56:24,           1-52,      10,       -36.883,      -290.197,         18166,       0,    1,                                        ,                                        ,                 H2O, 1485428489.90,         0.182,         0.406,        48.933,         0.000,         0.005,         1.167,        80.498,        36.525,         0.939,        57.102,         0.863,        -0.721,        0.0000,        0.0000,    0,        43.250,         1,      52,       3, DGK Test1,       0
   122,     P-226,   2017/01/26 04:06:00,           1-53,       1,       -35.198,      -283.773,         18219,      -1,    1,                                        ,                                        ,                 H2O, 1485429065.55,         0.192,         0.417,        49.436,        -0.000,         0.005,         1.179,        80.713,        36.547,         0.931,        58.150,         0.863,        -0.633,        0.0000,        0.0000,    0,        43.500,         1,      53,       3, DGK Test1,       0
   123,     P-226,   2017/01/26 04:14:54,           1-53,       2,       -35.192,      -283.685,         18327,      -1,    1,                                        ,                                        ,                 H2O, 1485429599.92,         0.179,         0.378,        47.898,        -0.000,         0.004,         1.142,        81.324,        36.474,         0.970,        59.036,         0.863,        -0.658,        0.0000,        0.0000,    0,        43.562,         1,      53,       3, DGK Test1,       0
   124,     P-226,   2017/01/26 04:23:49,           1-53,       3,       -35.189,      -283.738,         17828,      -1,    1,                                        ,                                        ,                 H2O, 1485430135.14,         0.185,         0.415,        50.039,        -0.001,         0.004,         1.194,        78.761,        35.929,         0.942,        56.002,         0.863,        -0.764,       -0.0000,       -0.0000,    0,        43.750,         1,      53,       3, DGK Test1,       0
   125,     P-226,   2017/01/26 04:32:44,           1-53,       4,       -35.214,      -283.867,         17873,       0,    1,                                        ,                                        ,                 H2O, 1485430670.75,         0.188,         0.401,        48.323,         0.000,         0.003,         1.160,        78.945,        35.939,         0.925,        56.737,         0.862,        -0.557,       -0.0000,       -0.0000,    0,        43.750,         1,      53,       3, DGK Test1,       0
   126,     P-226,   2017/01/26 04:41:40,           1-53,       5,       -35.223,      -283.976,         17909,       0,    1,                                        ,                                        ,                 H2O, 1485431205.44,         0.191,         0.409,        47.791,         0.000,         0.004,         1.138,        79.370,        35.337,         0.942,        57.670,         0.864,        -0.684,       -0.0000,       -0.0000,    0,        43.875,         1,      53,       3, DGK Test1,       0
   127,     P-226,   2017/01/26 04:50:35,           1-53,       6,       -35.175,      -283.936,         17865,       0,    1,                                        ,                                        ,                 H2O, 1485431740.38,         0.182,         0.378,        48.372,        -0.001,         0.003,         1.155,        78.930,        35.868,         0.900,        56.819,         0.862,        -0.710,        0.0000,        0.0000,    0,        43.875,         1,      53,       3, DGK Test1,       0
   128,     P-226,   2017/01/26 04:59:30,           1-53,       7,       -35.209,      -284.034,         17509,       0,    1,                                        ,                                        ,                 H2O, 1485432276.31,         0.202,         0.364,        47.323,        -0.000,         0.003,         1.138,        77.391,        35.090,         0.878,        54.360,         0.862,        -0.946,        0.0000,        0.0000,    0,        43.875,         1,      53,       3, DGK Test1,       0
   129,     P-226,   2017/01/26 05:08:26,           1-53,       8,       -35.222,      -283.954,         17530,       0,    1,                                        ,                                        ,                 H2O, 1485432811.02,         0.191,         0.397,        47.357,        -0.001,         0.004,         1.136,        77.139,        35.132,         0.914,        56.192,         0.864,        -0.532,       -0.0000,       -0.0000,    0,        43.875,         1,      53,       3, DGK Test1,       0
   130,     P-226,   2017/01/26 05:17:21,           1-53,       9,       -35.217,      -284.011,         18183,       0,    1,                                        ,                                        ,                 H2O, 1485433345.91,         0.191,         0.377,        47.663,         0.000,         0.003,         1.136,        80.765,        36.158,         0.934,        57.663,         0.863,        -0.754,       -0.0000,       -0.0000,    0,        43.875,         1,      53,       3, DGK Test1,       0
   131,     P-226,   2017/01/26 05:26:16,           1-53,      10,       -35.182,      -283.959,         17564,       0,    1,                                        ,                                        ,                 H2O, 1485433881.18,         0.173,         0.459,        46.409,        -0.000,         0.004,         1.107,        77.520,        35.081,         0.903,        55.657,         0.862,        -0.731,       -0.0000,       -0.0000,    0,        43.875,         1,      53,       3, DGK Test1,       0
   132,     P-227,   2017/01/26 05:35:51,           1-54,       1,       -17.347,      -137.721,         18013,      -1,    1,                                        ,                                        ,                 H2O, 1485434456.65,         0.185,         0.378,        47.162,        -0.001,        -0.001,         1.125,        83.826,        35.196,         1.010,        59.562,         0.863,        -0.853,        0.0000,        0.0000,    0,        43.938,         1,      54,       3, DGK Test1,       0
   133,     P-227,   2017/01/26 05:44:47,           1-54,       2,       -17.108,      -132.157,         17535,      -1,    1,                                        ,                                        ,                 H2O, 1485434992.23,         0.196,         0.477,        46.358,        -0.001,        -0.006,         1.119,        81.156,        34.713,         0.953,        57.224,         0.863,        -1.005,        0.0000,        0.0000,    0,        43.938,         1,      54,       3, DGK Test1,       0
   134,     P-227,   2017/01/26 05:53:41,           1-54,       3,       -17.043,      -130.619,         17765,      -1,    1,                                        ,                                        ,                 H2O, 1485435526.88,         0.195,         0.420,        48.305,        -0.001,        -0.004,         1.153,        82.531,        34.529,         0.963,        59.132,         0.862,        -0.817,        0.0000,        0.0000,    0,        44.062,         1,      54,       3, DGK Test1,       0
   135,     P-227,   2017/01/26 06:02:37,           1-54,       4,       -16.993,      -129.995,         17916,       0,    1,                                        ,                                        ,                 H2O, 1485436062.06,         0.201,         0.400,        47.752,        -0.001,        -0.004,         1.139,        83.353,        34.962,         0.970,        59.479,         0.863,        -0.896,       -0.0000,       -0.0000,    0,        44.000,         1,      54,       3, DGK Test1,       0
   136,     P-227,   2017/01/26 06:11:32,           1-54,       5,       -16.988,      -129.653,         17518,       0,    1,                                        ,                                        ,                 H2O, 1485436598.40,         0.182,         0.436,        46.628,        -0.001,        -0.005,         1.120,        81.017,        34.447,         0.980,        58.179,         0.862,        -0.729,       -0.0000,       -0.0000,    0,        44.125,         1,      54,       3, DGK Test1,       0
   137,     P-227,   2017/01/26 06:20:27,           1-54,       6,       -16.936,      -129.228,         17665,       0,    1,                                        ,                                        ,                 H2O, 1485437133.07,         0.185,         0.385,        46.712,        -0.001,        -0.003,         1.116,        81.932,        34.830,         0.983,        57.701,         0.862,        -0.985,       -0.0000,       -0.0000,    0,        44.062,         1,      54,       3, DGK Test1,       0
   138,     P-227,   2017/01/26 06:29:23,           1-54,       7,       -16.961,      -129.154,         17869,       0,    1,                                        ,                                        ,                 H2O, 1485437669.26,         0.189,         0.396,        46.978,        -0.001,        -0.004,         1.128,        82.909,        34.988,         0.976,        60.026,         0.862,        -0.835,        0.0000,        0.0000,    0,        44.062,         1,      54,       3, DGK Test1,       0
   139,     P-227,   2017/01/26 06:38:19,           1-54,       8,       -16.907,      -128.826,         17750,       0,    1,                                        ,                                        ,                 H2O, 1485438204.52,         0.204,         0.395,        47.889,        -0.000,        -0.004,         1.135,        82.410,        35.155,         0.966,        57.590,         0.862,        -1.081,       -0.0000,       -0.0000,    0,        44.062,         1,      54,       3, DGK Test1,       0
   140,     P-227,   2017/01/26 06:47:14,           1-54,       9,       -16.934,      -128.829,         17805,       0,    1,                                        ,                                        ,                 H2O, 1485438739.72,         0.198,         0.381,        49.284,        -0.001,        -0.002,         1.182,        82.534,        35.116,         0.985,        59.231,         0.863,        -0.776,        0.0000,        0.0000,    0,        44.062,         1,      54,       3, DGK Test1,       0
   141,     P-227,   2017/01/26 06:56:10,           1-54,      10,       -16.929,      -128.494,         17652,       0,    1,                                        ,                                        ,                 H2O, 1485439275.71,         0.194,         0.423,        47.257,        -0.001,        -0.003,         1.128,        81.668,        35.034,         0.978,        58.035,         0.862,        -0.747,        0.0000,        0.0000,    0,        44.375,         1,      54,       3, DGK Test1,       0
   142,     P-228,   2017/01/26 07:05:46,           1-55,       1,       -36.377,      -280.441,         17963,      -1,    1,                                        ,                                        ,                 H2O, 1485439851.53,         0.170,         0.389,        46.892,         0.001,         0.003,         1.112,        79.268,        36.392,         0.931,        57.112,         0.862,        -0.561,       -0.0000,       -0.0000,    0,        44.188,         1,      55,       3, DGK Test1,       0
   143,     P-228,   2017/01/26 07:14:41,           1-55,       2,       -36.690,      -286.356,         17425,      -1,    1,                                        ,                                        ,                 H2O, 1485440386.85,         0.186,         0.475,        46.352,         0.000,         0.008,         1.112,        76.670,        34.933,         0.899,        55.384,         0.862,        -0.620,       -0.0000,       -0.0000,    0,        44.188,         1,      55,       3, DGK Test1,       0
   144,     P-228,   2017/01/26 07:23:37,           1-55,       3,       -36.809,      -288.276,         17607,      -1,    1,                                        ,                                        ,                 H2O, 1485440923.33,         0.199,         0.471,        47.104,        -0.000,         0.007,         1.131,        77.561,        35.526,         0.922,        55.531,         0.862,        -0.676,       -0.0000,       -0.0000,    0,        44.188,         1,      55,       3, DGK Test1,       0
   145,     P-228,   2017/01/26 07:32:32,           1-55,       4,       -36.810,      -288.879,         17877,       0,    1,                                        ,                                        ,                 H2O, 1485441457.77,         0.186,         0.484,        46.568,        -0.000,         0.008,         1.111,        79.129,        35.806,         0.906,        56.164,         0.862,        -0.730,        0.0000,        0.0000,    0,        44.125,         1,      55,       3, DGK Test1,       0
   146,     P-228,   2017/01/26 07:41:28,           1-55,       5,       -36.845,      -289.399,         17973,       0,    1,                                        ,                                        ,                 H2O, 1485441993.21,         0.176,         0.478,        46.323,         0.000,         0.007,         1.111,        79.356,        36.081,         0.934,        57.562,         0.862,        -0.624,        0.0000,        0.0000,    0,        44.188,         1,      55,       3, DGK Test1,       0
   147,     P-228,   2017/01/26 07:50:23,           1-55,       6,       -36.885,      -289.554,         17648,       0,    1,                                        ,                                        ,                 H2O, 1485442528.74,         0.176,         0.384,        46.374,         0.000,         0.005,         1.107,        77.835,        35.390,         0.885,        55.678,         0.862,        -0.610,       -0.0000,       -0.0000,    0,        44.188,         1,      55,       3, DGK Test1,       0
   148,     P-228,   2017/01/26 07:59:19,           1-55,       7,       -36.910,      -289.852,         17478,       0,    1,                                        ,                                        ,                 H2O, 1485443064.61,         0.200,         0.433,        47.307,         0.000,         0.006,         1.129,        76.967,        34.973,         0.918,        55.255,         0.862,        -0.644,       -0.0000,       -0.0000,    0,        44.188,         1,      55,       3, DGK Test1,       0
   149,     P-228,   2017/01/26 08:08:15,           1-55,       8,       -36.935,      -290.039,         17786,       0,    1,                                        ,                                        ,                 H2O, 1485443600.52,         0.181,         0.442,        47.171,        -0.000,         0.005,         1.134,        78.512,        35.675,         0.908,        56.376,         0.861,        -0.631,        0.0000,        0.0000,    0,        44.125,         1,      55,       3, DGK Test1,       0
   150,     P-228,   2017/01/26 08:17:11,           1-55,       9,       -36.906,      -290.164,         17692,       0,    1,                                        ,                                        ,                 H2O, 1485444135.76,         0.200,         0.392,        47.568,        -0.001,         0.004,         1.136,        78.148,        35.443,         0.902,        55.694,         0.862,        -0.774,        0.0000,        0.0000,    0,        44.125,         1,      55,       3, DGK Test1,       0
   151,     P-228,   2017/01/26 08:26:06,           1-55,      10,       -36.937,      -290.241,         17708,       0,    1,                                        ,                                        ,                 H2O, 1485444671.27,         0.175,         0.393,        47.629,         0.000,         0.004,         1.144,        78.237,        35.063,         0.935,        56.813,         0.862,        -0.617,       -0.0000,       -0.0000,    0,        44.062,         1,      55,       3, DGK Test1,       0
   152,     P-229,   2017/01/26 08:35:42,           1-56,       1,       -35.189,      -283.754,         18212,      -1,    1,                                        ,                                        ,                 H2O, 1485445247.47,         0.188,         0.394,        48.814,        -0.001,         0.003,         1.157,        80.922,        36.350,         0.946,        57.330,         0.863,        -0.800,        0.0000,        0.0000,    0,        44.188,         1,      56,       3, DGK Test1,       0
